chrom	marker_pos	genetic
IV	1638351	4.69434395400458
IV	1665588	4.69434400399768
IV	1671569	4.69434405399807
IV	1684156	4.69434410399845
IV	1696743	4.69434415399883
IV	1802021	4.69434420399921
IV	1805270	4.69434425399959
IV	1861128	4.69434430399997
IV	1878421	5.20716958780395
IV	1888727	5.20716963780433
IV	1922589	5.20716968780471
IV	2001023	5.71999524290004
IV	2006801	5.71999529290042
IV	2016932	5.7199953429008
IV	2040537	6.2328335794009
IV	2274716	6.74682635089994
IV	2274750	7.04590133300371
IV	2275572	7.04590138300409
IV	2515596	7.34498967140098
IV	2518605	7.8589293351979
IV	2519624	7.85892938519828
IV	2684248	7.85892943519866
IV	2862360	8.36906839979929
IV	2930254	9.41652169699955
IV	3015782	9.92669993390155
IV	3018603	10.4395782150023
IV	3090885	10.9524729853001
IV	3093306	11.4646790355037
IV	3158807	11.464679085504
IV	3165799	11.4646791355044
IV	3166412	11.9768821468024
IV	3166855	12.4897786475995
IV	3166866	13.002615597703
IV	3166947	13.4557544811032
IV	3168194	13.9869175534986
IV	3172894	14.9310054141024
IV	3176958	15.4442971402023
IV	3225356	15.4442971902026
IV	3230153	15.444297240203
IV	3293453	15.894820755304
IV	3299846	16.4080423038977
IV	3313316	16.9208935901988
IV	3331576	16.9208936401992
IV	3344687	16.9208936901996
IV	3362426	16.9208937402
IV	3365608	16.9208937902004
IV	3393654	16.9208938402007
IV	3460720	16.9208938902011
IV	3490702	16.9208939402015
IV	3497643	16.9208939902019
IV	3543365	16.9208940402023
IV	3547967	17.4337024873021
IV	3610845	17.4337025373025
IV	3614232	17.4337025873028
IV	3620757	17.4337026373032
IV	3708253	17.4337026873036
IV	4171425	17.9465280353979
IV	4174945	17.9465280853983
IV	4318973	17.9465281353987
IV	4515624	18.4593664286003
IV	4728884	18.9722710647984
IV	4781855	19.4851643440998
IV	4820159	19.4851643941001
IV	5315589	19.9980710957025
IV	5648905	20.5109224647022
IV	5649507	20.5109225147025
IV	5853954	20.5109225647029
IV	6127335	21.023844126903
IV	6129615	21.0238441769034
IV	6434090	22.0656764414016
IV	6435187	22.065676491402
IV	6479158	22.0656765414024
IV	6598832	22.5785019667019
IV	6612278	22.5785020167023
IV	6660241	22.5785020667026
IV	6663128	22.578502116703
IV	8927604	22.5785021667034
IV	10519689	23.0913536728985
IV	10576253	23.6042051119002
IV	10578651	23.6042051619006
IV	11455843	23.604205211901
IV	11462477	23.6042052619014
IV	11555462	23.6042053119018
IV	11559971	23.6042053619021
IV	11761109	23.6042054119025
IV	11834499	24.1170304201005
IV	11855155	24.1170304701009
IV	11862871	24.1170305201013
IV	12064231	24.1170305701016
IV	12068161	24.117030620102
IV	12148961	24.1170306701024
IV	12202076	24.1170307201028
IV	12250089	24.6298955316015
IV	12260381	25.140113434798
IV	12268218	25.1401134847983
IV	12296102	25.1401135347987
IV	12346536	25.1401135847991
IV	12352227	25.1401136347995
IV	12359610	25.6555557512038
IV	12361610	25.6555558012042
IV	12362542	25.6555558512046
IV	12407127	25.6555559011977
IV	12409447	25.655555951198
IV	12500937	26.1657601448023
IV	12514116	26.6786795349035
IV	12522109	26.6786795849039
IV	12546627	26.6786796349043
IV	12548160	26.6786796848028
IV	12587410	26.6786797348032
IV	12590418	26.6786797848035
IV	12657630	26.6786798348039
IV	12660357	26.6786798848043
IV	12737066	26.6786799348047
IV	12779502	26.6786799847978
IV	12922988	27.1942166235021
IV	12926810	27.7070944810039
IV	13063368	28.2199860406981
IV	13203683	28.7328243345983
IV	13205248	28.7328243845986
IV	13300419	28.732824434599
IV	13350514	29.2456499908003
IV	13354693	29.2456500408007
IV	13363536	29.2456500908011
IV	13399858	29.7584885274046
IV	13620325	30.2687078863019
IV	13727008	31.3132506129987
IV	13733839	31.3132506629991
IV	13796124	31.3132507129994
IV	13798259	31.3132507629998
IV	13819770	31.3132508130002
IV	13820680	31.3132508630006
IV	13824302	31.313250913001
IV	13859833	31.8260889302983
IV	13879336	32.3389806359046
IV	13905181	32.8491589406985
IV	13938630	33.896598590698
IV	13944204	34.4067375591039
IV	13966565	34.4067376091043
IV	13995149	34.4067376591047
IV	14098429	35.451294596598
IV	14104574	35.961500462603
IV	14143923	36.4743787425032
IV	14145301	36.9872703022047
IV	14210128	37.5001085972035
IV	14210567	37.5001086472039
IV	14238280	37.5001086972043
IV	14312552	38.0129469922031
IV	14374829	38.5258385519046
IV	14406332	39.0387166303044
IV	14429624	39.5526959806011
IV	14431671	39.8517707698047
IV	14435730	39.8517708197978
IV	14675212	40.1508456096999
IV	14797334	40.6648249592035
IV	14834467	41.1777196723997
IV	14844219	41.6899254446034
IV	14845046	41.6899254946038
IV	14855373	41.6899255446042
IV	14880352	41.6899255946046
IV	14912039	41.6899256445977
IV	14939508	42.2021312166034
IV	14946870	42.7150394101045
IV	14950410	43.2278780437045
IV	14965512	43.2278780936977
IV	15001527	43.227878143698
IV	15006155	43.2278781936984
IV	15034875	43.2278782436988
IV	15036925	43.2278782936992
IV	15048680	43.2278783436996
IV	15077162	43.7407711882042
IV	15098397	43.7407712382046
IV	15114249	44.2536884961009
IV	15119942	44.2536885461013
IV	15127744	44.5534129767038
IV	15187583	45.0694975529041
IV	15191016	45.1599482598031
IV	15200405	45.6760104271016
IV	15212364	45.9776977986039
IV	15212365	46.4916169210046
IV	15220388	46.4916169709977
IV	15249039	46.4916170209981
IV	15255592	46.4916170709985
IV	15279823	46.4916171209989
IV	15309128	46.4916171709992
IV	15325894	47.5358446013997
IV	15328573	48.0460123610028
IV	15331085	48.0460124110032
IV	15344604	48.0460124610036
IV	15348176	48.0460125110039
IV	15350536	48.0460125610043
IV	15448639	48.5588375717998
IV	15480432	48.5588376218002
IV	15480433	48.5588376718006
IV	15492390	48.558837721801
IV	15508518	48.5588377718013
IV	15520301	48.5588378218017
IV	15646733	49.600783365102
IV	15647824	49.6007834151023
IV	15647997	50.1132107357043
IV	15649003	50.6261161173024
IV	15650015	50.6261161673028
IV	15650215	51.1383775516006
IV	15680308	51.6512719902021
IV	15684471	52.1641469546012
IV	15692164	52.6770250488044
IV	15695901	53.1910232751034
IV	15700177	53.4863970884035
IV	15707227	53.4863971384038
IV	15708932	53.7828981911007
IV	15738254	53.7828982411011
IV	15752717	54.2957606042983
IV	15754734	54.2957606542986
IV	15777697	54.295760704299
IV	15781961	54.8085864165987
IV	15787837	54.8085864665991
IV	15803995	54.8085865165995
IV	15821234	55.3214118668038
IV	15856883	55.3214119168042
IV	15872815	55.3214119668046
IV	15926643	55.3214120167977
IV	15998259	55.8342768799048
IV	16024748	56.3444848194995
IV	16090760	56.3444848694999
IV	16098428	56.3444849195002
IV	16100826	56.859927179903
IV	16103775	56.8599272299034
IV	16118311	56.8599272799038
IV	16124847	57.3727658307034
IV	16140783	57.3727658807038
IV	16165270	57.3727659307042
IV	16175943	57.6691945573039
IV	16178564	57.6691946073042
IV	16201242	57.967131976402
IV	16208917	57.9671320264024
IV	16209993	58.2680635971992
IV	16210483	58.7201415751988
IV	16215717	59.0217125311028
IV	16223036	59.0217125811032
IV	16251440	59.0217126311036
IV	16259001	59.9362176971044
IV	16268189	59.9362177470975
IV	16281933	59.9362177970979
IV	16306381	60.241794941503
IV	16310703	60.4835818861029
IV	16321813	60.7882405014025
IV	16321886	61.0903436205044
IV	16339847	61.0903436705048
IV	16346939	61.0903437204979
IV	16349754	61.3854845095993
IV	16349897	61.9014216514988
IV	16353857	61.9014245502985
IV	16359724	61.9014246002989
IV	16362354	61.9803289000993
IV	16364416	62.4958665852027
IV	16364417	62.7916352832035
IV	16365347	62.7916353332039
IV	16366490	63.3025480063006
IV	16390958	63.302548056301
IV	16396765	63.3025481063014
IV	16399217	63.3025481563018
IV	16419282	63.3025482063022
IV	16441976	63.3025482563025
IV	16444605	63.3025483063029
IV	16447679	63.3025483563033
IV	16453016	63.3025484063037
IV	16496993	63.3025484563041
IV	16560775	63.3025485063044
IV	16576675	63.3025485562976
IV	16607287	63.3025486062979
IV	16656670	63.3025486562983
IV	16736498	63.3025487062987
IV	16745392	63.3025487562991
IV	16818082	63.3025488062995
IV	16925811	63.3025488562998
IV	16952167	63.3025489063002
IV	17075720	63.3025489563006
V	75488	0
V	378585	0.259632685238955
V	382991	0.259632735238995
V	468664	0.259632785238978
V	577646	0.769923915771983
V	683886	1.78679835607397
V	686033	2.34155633694297
V	966546	3.403399917115
V	967464	3.40339996711498
V	1041157	3.40340001711496
V	1168610	3.91885366403699
V	1189144	3.91885371403697
V	1199791	3.91885376403695
V	1206393	3.91885381403699
V	1215978	3.91885386403698
V	1315304	4.21872496983997
V	1382885	4.73373137612998
V	1405752	5.03515779179895
V	1459165	5.549125296216
V	1463361	6.06196916883999
V	1513237	6.06196921883998
V	1521647	6.354035272727
V	1524777	6.35403532272699
V	1529502	6.35403537272697
V	1569588	6.35403542272695
V	1586274	6.35403547272699
V	1763601	6.35403552272697
V	1764048	6.64610717477495
V	1773379	6.64610722477499
V	1785321	6.64610727477498
V	1788582	6.64610732477496
V	1827298	6.646107374775
V	1827649	6.64610742477498
V	1853757	6.64610747477496
V	1868918	6.646107524775
V	1890813	6.64610757477499
V	1914529	6.64610762477497
V	1918741	6.64610767477495
V	1924225	6.64610772477499
V	1946140	7.15829769503699
V	1951280	7.15829774503595
V	1957090	7.15829779503696
V	1968676	7.66987160665599
V	1983306	8.18382859597699
V	1985080	8.48856951941195
V	1987285	9.00225457906197
V	1998743	9.30699551027897
V	2068266	9.822037710524
V	2071707	10.12037119492
V	2079301	10.12037124492
V	2107068	10.12037129492
V	2114968	10.12037134492
V	2121578	10.12037139492
V	2122566	10.12037144492
V	2129894	10.12037149492
V	2137356	10.12037154492
V	2157103	10.12037159492
V	2158511	10.12037164492
V	2170419	10.12037169492
V	2172054	10.12037174492
V	2235071	10.419345328899
V	2236355	10.932653374073
V	2237712	10.932653424073
V	2239123	10.932653474073
V	2669079	11.444873235199
V	2681312	11.957728158293
V	2686204	11.957728208293
V	2697531	11.957728258293
V	2698857	11.957728308293
V	2726166	11.957728358293
V	2728924	11.957728408293
V	2755756	11.957728458293
V	2805046	12.47168666065
V	2805896	12.767085276938
V	2807224	12.767085326938
V	2843309	13.063572089664
V	2845862	13.063572139664
V	2936483	13.063572189664
V	2938567	13.063572239664
V	2962135	13.063572289664
V	2963363	13.063572339664
V	3092739	13.063572389664
V	3111172	13.579014474076
V	3147254	13.579014524076
V	3188786	13.579014574076
V	3218278	13.579014624076
V	3324111	13.5790146740759
V	3340822	14.088593336825
V	3370021	14.602577132779
V	3371098	14.904045063153
V	3371485	15.418392341775
V	3375593	15.720910183576
V	3392367	15.720910233576
V	3414366	15.720910283576
V	3423861	15.720910333576
V	3471504	15.720910383576
V	3475942	16.233764075441
V	3476498	16.702390143116
V	3477467	17.67615651175
V	3478219	19.228055023999
V	3478826	19.669691809716
V	3483153	20.182588185639
V	3545948	20.695217097518
V	3554702	20.695217147518
V	3559882	20.695217197518
V	3563433	20.695217247518
V	3579907	20.695217297518
V	3592516	20.695217347518
V	3609243	20.695217397518
V	3614565	20.695217447518
V	3625909	20.695217497518
V	3634487	20.695217547518
V	3707937	20.695217597518
V	3732165	20.6952176475179
V	3740270	20.695217697518
V	3742846	20.695217747518
V	3970309	20.695217797518
V	3984442	20.695217847518
V	3993305	20.695217897518
V	4011983	20.695217947518
V	4018823	20.695217997518
V	4020830	20.695218047518
V	4022031	20.695218097518
V	4032049	20.695218147518
V	4033492	20.695218197518
V	4044691	21.736601196399
V	4044823	21.736601246399
V	4044838	21.736601296399
V	4045522	22.246666990777
V	4045886	23.248877585764
V	4046266	23.248877635764
V	4049169	24.796050947078
V	4049702	25.767338576521
V	4049994	25.767338626521
V	4090857	26.741450759392
V	4097227	26.7414508093919
V	4110565	26.741450859392
V	4111869	26.741450909392
V	4147741	26.741450959392
V	4155601	27.254275951265
V	4161164	27.254276001265
V	4193293	27.254276051265
V	4200669	27.254276101265
V	4202830	27.254276151265
V	4204225	27.767101298711
V	4209992	27.767101348711
V	4213915	27.767101398711
V	4239560	27.767101448711
V	4254330	27.767101498711
V	4254492	28.059300531156
V	4254731	28.059300581156
V	4292609	28.351499398787
V	4332345	28.351499448787
V	4334042	28.647776839636
V	4344638	28.647776889636
V	4349041	28.647776985477
V	4363387	28.647777035477
V	4365281	28.647777092206
V	4411491	28.647777142206
V	4436285	28.647777192206
V	4505582	28.647777242206
V	4507406	28.647777292206
V	4510835	28.647777342206
V	4511756	28.647777392206
V	4513979	28.6477774422059
V	4528806	28.647777497422
V	4580140	28.647777547422
V	4586455	28.647777637357
V	4606167	28.6477776873569
V	4611415	28.64777825431
V	4615173	28.64777830431
V	4650182	28.942967394556
V	4689211	29.456926427369
V	4715490	29.456926477369
V	4719053	29.456926527369
V	4731626	29.456926577369
V	4801518	29.456926627369
V	4815258	29.456926677369
V	4816858	29.456926727369
V	4835547	29.456926777369
V	4836932	29.456926827369
V	4846927	29.456926877369
V	4849529	29.456926927369
V	4856634	29.456926977369
V	4868893	29.757906151294
V	4870135	30.206176803681
V	4870794	30.507529697522
V	4882145	30.507529747523
V	4884938	30.507529797522
V	4887336	31.479717081631
V	4890612	31.479717131631
V	4901440	31.479717181631
V	4909175	31.479717231631
V	4911211	31.479717281631
V	4912563	31.782950914252
V	4912621	32.089792397572
V	4912681	32.393301840209
V	4915504	32.700149551243
V	4915595	33.002698917922
V	4915999	33.517049068444
V	4919734	33.819605527829
V	4929098	33.819605577829
V	4932794	33.819605627829
V	4939860	33.819605677829
V	4948152	33.819605727829
V	4951670	34.33214805351
V	4954729	34.844364409221
V	4954906	35.354573587301
V	4957291	36.399140550434
V	4996609	36.399140600434
V	5012874	36.399140650434
V	5053742	36.399140700434
V	5067834	36.399140750434
V	5071875	36.399140800434
V	5082791	36.399140850434
V	5139116	36.399140900434
V	5151527	36.399140950434
V	5172803	36.399141000433
V	5173394	36.692227932129
V	5173551	36.692227982129
V	5201973	36.985297764948
V	5213702	36.985297814948
V	5220308	37.959825806644
V	5221004	37.959825856644
V	5221078	38.937567745522
V	5246657	39.234204644446
V	5266033	39.234204694446
V	5312874	39.234204744446
V	5341446	39.234204794446
V	5346962	39.234204844446
V	5364199	39.234204894446
V	5379702	39.234204944446
V	5401573	39.234204994446
V	5407330	39.234205044446
V	5434881	39.234205094446
V	5451569	39.534219411793
V	5451987	39.836792180748
V	5452987	40.351784729784
V	5488499	40.654314890055
V	5509312	40.654314940055
V	5530344	40.654314990055
V	5563889	40.654315040055
V	5581300	40.654315090055
V	5587057	41.167207767202
V	5654088	41.167207817201
V	5662102	41.680100495076
V	5695789	41.680100545076
V	5695790	41.680100595076
V	5722514	41.680100645076
V	5779535	42.192899314073
V	5830230	42.192899364073
V	5865266	42.192899414073
V	5876156	42.192899464073
V	5884681	42.192899514073
V	5888865	42.192899564073
V	5893877	42.192899614073
V	6014593	42.192899664073
V	6019404	42.192899714073
V	6030463	42.192899764073
V	6034970	42.192899814073
V	6038369	42.192899864073
V	6368989	42.705724877247
V	6401331	42.705724927247
V	6415947	42.705724977247
V	6495040	42.705725027247
V	6499564	42.705725077247
V	6513632	42.705725127247
V	6527705	42.705725177247
V	6747875	42.705725227247
V	6757275	42.705725277247
V	6844830	42.705725327247
V	6847575	42.7057253772469
V	6854684	42.705725427247
V	6856949	42.705725477247
V	6857236	42.705725527247
V	6858080	42.705725577247
V	6893567	42.705725627247
V	6897084	42.705725677247
V	6923750	42.705725727247
V	6930540	42.705725777247
V	6945754	42.705725827247
V	6948314	42.705725877247
V	7155017	42.705725927247
V	7166874	42.705725977247
V	7169957	42.705726027247
V	7209242	42.705726077247
V	7217036	42.705726127247
V	7289282	42.705726177247
V	7395282	42.705726227247
V	7411826	42.705726277247
V	7491015	43.218551440706
V	7510302	43.218551490706
V	7591312	43.218551540706
V	7597004	43.218551590706
V	7600282	43.218551640706
V	7603100	43.218551690706
V	7625779	43.218551740706
V	7625901	43.510728734165
V	7626211	43.510728784165
V	7654724	43.802905778228
V	7655854	43.802905828228
V	7659683	43.802905878228
V	7664412	43.802905928228
V	7722263	43.802905978228
V	7771645	44.315731145917
V	7789218	44.315731195917
V	7802049	44.315731245917
V	7807636	44.315731295917
V	7822312	44.315731345917
V	7896670	44.315731395917
V	7915038	44.315731445917
V	7927685	44.315731495917
V	7935403	44.315731545917
V	7969296	44.315731595917
V	7969734	44.315731645917
V	8190026	44.315731695917
V	8218441	44.315731745917
V	8348897	44.315731795917
V	8363228	44.315731845917
V	8615334	44.315731895917
V	8676331	44.315731945917
V	8953507	44.315731995917
V	8986557	44.315732045917
V	8998503	44.315732095917
V	9023691	44.315732145917
V	9124571	44.315732195917
V	9131581	44.315732245917
V	9173884	44.315732295917
V	9713649	44.828557643358
V	9719570	44.828557693358
V	9801101	44.828557743358
V	9898986	45.341396037255
V	10508401	45.854287596586
V	11129344	46.367179091237
V	11129345	46.880017110263
V	12076502	46.880017160263
V	12106923	46.880017210263
V	12576491	46.880017260263
V	13190816	47.392855278961
V	13365458	47.905746839812
V	13856833	48.418638400198
V	14101653	48.931476419126
V	14108353	48.931476469126
V	14255063	48.931476519126
V	14294102	48.931476569126
V	14296714	48.931476619126
V	14334690	48.931476669126
V	14339960	48.931476719126
V	14436784	48.931476769126
V	14468915	49.444314787428
V	14608454	49.957219493772
V	14656482	50.470112299278
V	14749406	50.470112349278
V	14753951	50.470112399278
V	14823979	50.470112449278
V	15005190	50.982990397543
V	15026996	50.982990447543
V	15645206	50.982990497543
V	15647216	50.982990547543
V	15652846	52.027531658764
V	15654462	52.537751472228
V	15656724	53.019747909564
V	15656931	53.019747959564
V	15671031	55.13697631693
V	15712714	55.13697636693
V	15739577	55.649981808143
V	15739954	55.649981858143
V	15827381	55.649981908143
V	15890079	56.162833640654
V	15926188	56.675685078269
V	15927229	56.675685128269
V	15980725	56.675685178269
V	16142394	56.675685228269
V	16196278	56.675685278269
V	16212423	57.648557861051
V	16214070	57.648557911051
V	16214370	58.094669463138
V	16231760	58.608623091575
V	16244851	58.913359793536
V	16245079	59.428311986979
V	16245432	59.733046967898
V	16250614	60.248041955638
V	16251720	60.553064999817
V	16251909	61.001611984545
V	16251962	61.30431981744
V	16284520	62.281811298426
V	16353203	62.281811348426
V	16359978	62.578515550494
V	16361046	62.578515600494
V	16428453	62.874077445834
V	16437726	63.38809134585
V	16437790	63.900297335997
V	16440670	63.900297385997
V	16446426	63.900297435997
V	16450434	64.412503485186
V	16532342	64.92541167904
V	16607603	65.438249695452
V	16608240	65.438249745452
V	16614529	65.438249795452
V	16620584	65.438249845452
V	16788743	65.438249895452
V	16798394	65.438249945452
V	16825271	65.438249995452
V	16832421	65.438250045452
V	16861142	65.9511014832919
V	16863778	66.463953442524
V	16867918	66.463953492524
V	16884856	66.463953542524
V	16892267	66.463953592524
V	16912024	66.463953642524
V	16928140	67.436824932696
V	16928336	67.436824982696
V	16928947	67.882949905431
V	16969558	68.395804557381
V	16971190	68.395804607381
V	16974530	68.3958046573809
V	17019435	68.908630125554
V	17031388	68.908630175554
V	17062643	68.908630225554
V	17066205	69.205003408816
V	17066788	69.205003458816
V	17126072	69.500274482073
V	17184583	70.014286654764
V	17187549	70.527124889896
V	17191134	70.527124939896
V	17275116	70.527124989896
V	17277876	71.039963419101
V	17279277	71.55034095523
V	17289210	72.563383567255
V	17290036	72.563383617255
V	17323592	73.576439923656
V	17328463	74.086764381149
V	17348787	74.086764431149
V	17375098	74.086764481149
V	17377627	74.385772119978
V	17378908	74.900804574708
V	17385345	75.199812212841
V	17397065	75.199812262841
V	17397104	75.199812312841
V	17401587	75.712634355135
V	17413962	75.712634405135
V	17421850	75.712634455135
V	17427800	75.712634505135
V	17428740	76.012927902572
V	17437534	76.993817836439
V	17438824	77.293390129467
V	17440404	77.741263047194
V	17440985	78.254161290531
V	17441311	78.766365810936
V	17441395	78.766365860936
V	17489038	78.766365910936
V	17492644	79.278559158704
V	17513868	79.278559208704
V	17546920	79.791384369285
V	17560694	79.791384419285
V	17566281	79.791384469285
V	17578491	79.791384519285
V	17683217	80.304209534335
V	17688323	80.304209584335
V	17690266	80.304209634335
V	17700492	80.304209684335
V	17717790	80.817034696319
V	17726949	80.817034746319
V	17732935	80.817034796319
V	17752311	80.817034846319
V	17765876	80.817034896319
V	17795397	81.329886335744
V	17862845	81.842737775155
V	17891356	81.842737825155
V	17941016	81.842737875155
V	17946696	81.8427379251549
V	17954625	81.842737975155
V	17956910	81.842738025155
V	17966734	81.842738075155
V	17969810	81.842738125155
V	18045331	81.842738175155
V	18045379	82.354944081106
V	18052089	82.867838718313
V	18053092	83.380733355773
V	18055058	83.892939262784
V	18064340	83.892939312784
V	18066190	83.892939362784
V	18069780	83.892939412784
V	18082888	83.892939462784
V	18088172	83.892939512784
V	18098242	84.405819087029
V	18121527	84.405819137029
V	18141483	84.91871220569
V	18147185	85.431603420788
V	18178822	85.944494979816
V	18187845	86.457333273727
V	18189168	86.457333323727
V	18191923	86.457333373727
V	18201601	86.970158929671
V	18205331	86.970158979671
V	18237202	86.970159029671
V	18241466	87.482368438766
V	18248854	87.995266253753
V	18248862	88.507518363639
V	18249895	89.020843171875
V	18250765	89.322314693487
V	18250818	89.836678433509
V	18251142	90.139196816008
V	18253306	90.139196866008
V	18266044	90.139196916008
V	18269415	90.652035288867
V	18284890	91.16494004296
V	18339929	91.677815600426
V	18345965	91.677815650426
V	18346507	91.974317436522
V	18367224	91.974317486522
V	18500803	92.26970540911
V	18555758	92.78366338777
V	18557617	92.78366343777
V	18569385	92.78366348777
V	18573055	92.78366353777
V	18573451	92.78366358777
V	18577652	93.297603289465
V	18580227	93.596583081656
V	18583764	93.596583131656
V	18585856	93.596583181656
V	18587271	93.596583231656
V	18601381	93.8955662717159
V	18601710	94.408870777076
V	18605664	94.408870827076
V	18613838	94.408870877077
V	18619443	94.921064006927
V	18625431	94.921064056927
V	18719099	94.921064106927
V	18719786	94.921064156927
V	18720748	94.921064206927
V	18740883	94.921064256927
V	18747521	94.921064306927
V	18781219	94.921064356927
V	18836688	95.43497562356
V	18838998	95.736934057775
V	18863583	96.253011595367
V	18877263	96.340189307448
V	18934584	96.857402011974
V	18954277	96.939544472708
V	18955132	96.939544522708
V	18981161	96.939544572708
V	19003440	96.939544622708
V	19114941	96.939544672708
V	19132189	96.939544722708
V	19142024	97.23528917077
V	19149156	97.749245645178
V	19153430	97.749245695178
V	19165482	97.749245745178
V	19178232	97.749245795178
V	19241552	97.749245845178
V	19250576	98.262084605026
V	19266274	98.262084655026
V	19397775	98.262084705026
V	19401820	98.554262312624
V	19402608	98.554262362624
V	19546908	98.846439932018
V	19562194	98.846439982018
V	19570554	98.846440032018
V	19573313	98.846440082018
V	19618580	98.846440132018
V	19628329	99.106074134147
X	22287	0
X	25238	0.256988336499489
X	182762	1.30154477680117
X	228348	1.30154482680155
X	307444	1.30154487679829
X	336351	1.30154492679867
X	370535	1.30154497679905
X	387220	1.30154502679943
X	581490	1.30154507679981
X	590493	1.30154512680019
X	756064	1.30154517680057
X	768431	1.30154522680095
X	778282	1.30154527680133
X	785690	1.30154532680172
X	916807	1.30154537679846
X	931917	1.30154542679884
X	939669	1.30154547679922
X	941751	1.3015455267996
X	977929	1.30154557679998
X	991130	1.30154562680036
X	1057219	1.30154567680074
X	1094440	1.30154572680112
X	1104368	1.3015457768015
X	1105103	1.30154582679825
X	1160220	1.30154587679863
X	1161713	1.30154592679901
X	1239469	1.30154597679939
X	1252319	1.30154602679977
X	1259363	1.30154607680015
X	1266223	1.30154612680053
X	1293072	1.30154617680091
X	1310679	1.30154622680129
X	1317579	1.30154627680167
X	1329938	1.30154632679842
X	1336326	1.3015463767988
X	1342876	1.30154642679918
X	1351586	1.30154647679956
X	1443949	1.30154652679994
X	1461123	1.81437187700067
X	1462020	1.81437192700105
X	1462662	1.81437197700143
X	1484238	1.81437202700181
X	1497979	1.81437207699855
X	1541642	1.81437212699893
X	1561075	1.81437217699931
X	1562195	1.81437222699969
X	1590033	1.81437227700007
X	1598906	1.81437232700046
X	1603737	1.81437237700084
X	1607296	1.81437242700122
X	1624634	1.8143724770016
X	1653262	1.81437252699834
X	1658964	1.81437257699872
X	1672144	2.3272108120982
X	1706496	2.84117818939922
X	1729206	3.14264268509942
X	1743949	3.65763542639979
X	1763665	3.96014969240059
X	1791581	3.96014974240097
X	1837316	3.96014979240135
X	1847417	3.96014984240173
X	1847418	3.96014989239848
X	1879272	3.96014994239886
X	1899708	4.47297522479857
X	1919760	4.47297527479896
X	1925520	4.47297532479934
X	1949997	4.98581361800098
X	1951226	5.49871860089843
X	1960960	6.01155668470165
X	1972071	6.01155673469839
X	2012810	6.01155678469877
X	2017010	6.01155683469915
X	2018352	6.01155688469953
X	2023730	6.01155693469991
X	2028976	6.01155698470029
X	2032788	6.01155703470067
X	2052441	6.01155708470105
X	2058165	6.01155713470143
X	2060858	6.31510169800094
X	2068934	6.61864704150139
X	2072348	6.92220418460056
X	2085479	7.22511056319854
X	2094897	7.22511061319892
X	2097839	7.2251106631993
X	2101350	7.22511071319968
X	2185812	7.22511076320006
X	2191284	7.52347008610013
X	2191687	8.03851230600048
X	2197285	8.33687176110107
X	2215069	8.33687181110145
X	2219818	8.33687186109819
X	2221306	8.63524039990079
X	2221460	9.15027933500096
X	2227670	9.44927723770161
X	2239339	9.44927728769835
X	2270296	9.44927733769873
X	2272874	9.44927738769911
X	2278038	9.44927743769949
X	2285556	9.44927748769987
X	2294622	9.44927753770025
X	2305586	9.44927758770064
X	2309942	9.44927763770102
X	2312814	9.4492776877014
X	2321249	9.44927773770178
X	2383477	9.44927778769852
X	2388197	9.96321744799934
X	2412211	10.2621977328999
X	2430971	10.2621977829003
X	2475097	10.5611780678009
X	2538449	11.0751177275997
X	2542339	11.0751177776001
X	2572493	11.0751178276005
X	2606392	11.0751178776009
X	2644568	11.0751179276012
X	2677587	11.0751179776016
X	2677655	11.5890318685015
X	2679214	11.8904757575983
X	2681270	12.4069999372005
X	2693310	12.4069999872008
X	2697926	12.4070000372012
X	2704540	12.4070000872016
X	2709903	12.4070001371983
X	2722355	12.7062504126989
X	2729686	13.2213046139987
X	2737736	13.5227720803014
X	2738987	14.0371299022991
X	2740757	14.3396471117012
X	2745466	14.3396471617016
X	2746078	14.3396472116983
X	2758454	14.3396472616987
X	2785976	14.3396473116991
X	2806036	14.3396473616995
X	2819947	14.3396474116998
X	2830627	14.8524727586009
X	2868607	14.8524728086013
X	2879653	14.8524728586017
X	2891768	15.365298205601
X	2927735	15.3652982556014
X	2932931	15.3652983056018
X	2936572	15.3652983555985
X	2964792	15.3652984055989
X	2981661	15.3652984555993
X	2984789	15.3652985055996
X	2998009	15.8775147560009
X	3002215	16.3903825470989
X	3008399	16.3903825970992
X	3013150	16.3903826470996
X	3017799	16.3903826971
X	3044655	16.3903827471004
X	3059443	16.3903827971008
X	3063056	16.6892584037996
X	3070752	17.2053682471014
X	3150900	17.2890832183984
X	3174663	18.3411905995017
X	3177516	18.3425295497
X	3216386	18.3425295997004
X	3236963	18.344063771201
X	3238606	18.6524615126982
X	3239889	18.9517922236009
X	3260331	19.2576160046992
X	3262606	19.7708807831987
X	3276901	19.770880833199
X	3308732	19.7708808831994
X	3314826	19.7708809331998
X	3329982	19.7708809832002
X	3332728	20.2830896343985
X	3334584	20.7296239911993
X	3345369	21.2405054994997
X	3350805	22.2149573360002
X	3355356	22.2149573860006
X	3359842	22.214957436001
X	3367848	22.7286531212994
X	3383293	22.7286531712998
X	3394807	22.7286532213002
X	3397020	22.7286532713006
X	3413090	22.728653321301
X	3435103	22.7286533713013
X	3438962	23.2414914205983
X	3442659	23.7543829011011
X	3462341	24.2698803813983
X	3473337	24.2698804313986
X	3481526	24.269880481399
X	3483351	24.2698805313994
